"GEO_ID","NAME","B01003_001E","B01003_001M"
"0500000US16001","Ada County, Idaho","446052","*****"
"0500000US16003","Adams County, Idaho","4019","*****"
"0500000US16005","Bannock County, Idaho","85065","*****"
"0500000US16007","Bear Lake County, Idaho","5962","*****"
"0500000US16009","Benewah County, Idaho","9086","*****"
"0500000US16011","Bingham County, Idaho","45551","*****"
"0500000US16013","Blaine County, Idaho","21994","*****"
"0500000US16015","Boise County, Idaho","7163","*****"
"0500000US16017","Bonner County, Idaho","42711","*****"
"0500000US16019","Bonneville County, Idaho","112397","*****"
"0500000US16021","Boundary County, Idaho","11549","*****"
"0500000US16023","Butte County, Idaho","2602","*****"
"0500000US16027","Canyon County, Idaho","212230","*****"
"0500000US16029","Caribou County, Idaho","6918","*****"
"0500000US16031","Cassia County, Idaho","23615","*****"
"0500000US16035","Clearwater County, Idaho","8640","*****"
"0500000US16037","Custer County, Idaho","4141","*****"
"0500000US16039","Elmore County, Idaho","26433","*****"
"0500000US16041","Franklin County, Idaho","13279","*****"
"0500000US16043","Fremont County, Idaho","12965","*****"
"0500000US16045","Gem County, Idaho","17052","*****"
"0500000US16047","Gooding County, Idaho","15169","*****"
"0500000US16049","Idaho County, Idaho","16337","*****"
"0500000US16051","Jefferson County, Idaho","27969","*****"
"0500000US16053","Jerome County, Idaho","23431","*****"
"0500000US16055","Kootenai County, Idaho","153605","*****"
"0500000US16057","Latah County, Idaho","39239","*****"
"0500000US16059","Lemhi County, Idaho","7798","*****"
"0500000US16061","Lewis County, Idaho","3845","*****"
"0500000US16063","Lincoln County, Idaho","5321","*****"
"0500000US16065","Madison County, Idaho","38705","*****"
"0500000US16067","Minidoka County, Idaho","20615","*****"
"0500000US16069","Nez Perce County, Idaho","40155","*****"
"0500000US16071","Oneida County, Idaho","4326","*****"
"0500000US16073","Owyhee County, Idaho","11455","*****"
"0500000US16075","Payette County, Idaho","23041","*****"
"0500000US16077","Power County, Idaho","7713","*****"
"0500000US16079","Shoshone County, Idaho","12526","*****"
"0500000US16081","Teton County, Idaho","11080","*****"
"0500000US16083","Twin Falls County, Idaho","83666","*****"
"0500000US16085","Valley County, Idaho","10401","*****"
"0500000US16087","Washington County, Idaho","10025","*****"
"0500000US17001","Adams County, Illinois","66427","*****"
"0500000US17003","Alexander County, Illinois","6532","*****"
"0500000US17005","Bond County, Illinois","16712","*****"
"0500000US17007","Boone County, Illinois","53606","*****"
"0500000US17009","Brown County, Illinois","6675","*****"
"0500000US17011","Bureau County, Illinois","33381","*****"
"0500000US17013","Calhoun County, Illinois","4858","*****"
"0500000US17015","Carroll County, Illinois","14562","*****"
"0500000US17017","Cass County, Illinois","12665","*****"
"0500000US17019","Champaign County, Illinois","209448","*****"
"0500000US17021","Christian County, Illinois","33231","*****"
"0500000US17023","Clark County, Illinois","15836","*****"
"0500000US17025","Clay County, Illinois","13338","*****"
"0500000US17027","Clinton County, Illinois","37628","*****"
"0500000US17029","Coles County, Illinois","51736","*****"
"0500000US17031","Cook County, Illinois","5223719","*****"
"0500000US17033","Crawford County, Illinois","19088","*****"
"0500000US17035","Cumberland County, Illinois","10865","*****"
"0500000US17037","DeKalb County, Illinois","104200","*****"
"0500000US17039","De Witt County, Illinois","16042","*****"
"0500000US17041","Douglas County, Illinois","19714","*****"
"0500000US17043","DuPage County, Illinois","931743","*****"
"0500000US17045","Edgar County, Illinois","17539","*****"
"0500000US17047","Edwards County, Illinois","6507","*****"
"0500000US17049","Effingham County, Illinois","34174","*****"
"0500000US17051","Fayette County, Illinois","21724","*****"
"0500000US17053","Ford County, Illinois","13398","*****"
"0500000US17055","Franklin County, Illinois","39127","*****"
"0500000US17057","Fulton County, Illinois","35418","*****"
"0500000US17059","Gallatin County, Illinois","5157","*****"
"0500000US17061","Greene County, Illinois","13218","*****"
"0500000US17063","Grundy County, Illinois","50509","*****"
"0500000US17065","Hamilton County, Illinois","8221","*****"
"0500000US17067","Hancock County, Illinois","18112","*****"
"0500000US17069","Hardin County, Illinois","4009","*****"
"0500000US17071","Henderson County, Illinois","6884","*****"
"0500000US17073","Henry County, Illinois","49464","*****"
"0500000US17075","Iroquois County, Illinois","28169","*****"
"0500000US17077","Jackson County, Illinois","58551","*****"
"0500000US17079","Jasper County, Illinois","9598","*****"
"0500000US17081","Jefferson County, Illinois","38169","*****"
"0500000US17083","Jersey County, Illinois","22069","*****"
"0500000US17085","Jo Daviess County, Illinois","21834","*****"
"0500000US17087","Johnson County, Illinois","12602","*****"
"0500000US17089","Kane County, Illinois","530839","*****"
"0500000US17091","Kankakee County, Illinois","111061","*****"
"0500000US17093","Kendall County, Illinois","124626","*****"
"0500000US17095","Knox County, Illinois","50999","*****"
"0500000US17097","Lake County, Illinois","703619","*****"
"0500000US17099","LaSalle County, Illinois","110401","*****"
"0500000US17101","Lawrence County, Illinois","16189","*****"
"0500000US17103","Lee County, Illinois","34527","*****"
"0500000US17105","Livingston County, Illinois","36324","*****"
"0500000US17107","Logan County, Illinois","29207","*****"
"0500000US17109","McDonough County, Illinois","30875","*****"
"0500000US17111","McHenry County, Illinois","307789","*****"
"0500000US17113","McLean County, Illinois","173219","*****"
"0500000US17115","Macon County, Illinois","106512","*****"
"0500000US17117","Macoupin County, Illinois","45719","*****"
"0500000US17119","Madison County, Illinois","265670","*****"
"0500000US17121","Marion County, Illinois","38084","*****"
"0500000US17123","Marshall County, Illinois","11794","*****"
"0500000US17125","Mason County, Illinois","13778","*****"
"0500000US17127","Massac County, Illinois","14430","*****"
"0500000US17129","Menard County, Illinois","12367","*****"
"0500000US17131","Mercer County, Illinois","15693","*****"
"0500000US17133","Monroe County, Illinois","33936","*****"
"0500000US17135","Montgomery County, Illinois","29009","*****"
"0500000US17137","Morgan County, Illinois","34426","*****"
"0500000US17139","Moultrie County, Illinois","14703","*****"
"0500000US17141","Ogle County, Illinois","51328","*****"
"0500000US17143","Peoria County, Illinois","184463","*****"
"0500000US17145","Perry County, Illinois","21384","*****"
"0500000US17147","Piatt County, Illinois","16427","*****"
"0500000US17149","Pike County, Illinois","15754","*****"
"0500000US17151","Pope County, Illinois","4249","*****"
"0500000US17153","Pulaski County, Illinois","5611","*****"
"0500000US17155","Putnam County, Illinois","5746","*****"
"0500000US17157","Randolph County, Illinois","32546","*****"
"0500000US17159","Richland County, Illinois","15881","*****"
"0500000US17161","Rock Island County, Illinois","145275","*****"
"0500000US17163","St. Clair County, Illinois","263463","*****"
"0500000US17165","Saline County, Illinois","24231","*****"
"0500000US17167","Sangamon County, Illinois","197661","*****"
"0500000US17169","Schuyler County, Illinois","7064","*****"
"0500000US17171","Scott County, Illinois","5047","*****"
"0500000US17173","Shelby County, Illinois","21832","*****"
"0500000US17175","Stark County, Illinois","5500","*****"
"0500000US17177","Stephenson County, Illinois","45433","*****"
"0500000US17179","Tazewell County, Illinois","133852","*****"
"0500000US17181","Union County, Illinois","17127","*****"
"0500000US17183","Vermilion County, Illinois","78407","*****"
"0500000US17185","Wabash County, Illinois","11573","*****"
"0500000US17187","Warren County, Illinois","17338","*****"
"0500000US17189","Washington County, Illinois","14155","*****"
"0500000US17191","Wayne County, Illinois","16487","*****"
"0500000US17193","White County, Illinois","14025","*****"
"0500000US17195","Whiteside County, Illinois","56396","*****"
"0500000US17197","Will County, Illinois","688697","*****"
"0500000US17199","Williamson County, Illinois","67299","*****"
"0500000US17201","Winnebago County, Illinois","286174","*****"
"0500000US17203","Woodford County, Illinois","38817","*****"
"0500000US18001","Adams County, Indiana","35195","*****"
"0500000US18003","Allen County, Indiana","370016","*****"
"0500000US18005","Bartholomew County, Indiana","81893","*****"
"0500000US18007","Benton County, Indiana","8667","*****"
"0500000US18009","Blackford County, Indiana","12129","*****"
"0500000US18011","Boone County, Indiana","64321","*****"
"0500000US18013","Brown County, Indiana","15034","*****"
"0500000US18015","Carroll County, Indiana","19994","*****"
"0500000US18017","Cass County, Indiana","38084","*****"
"0500000US18019","Clark County, Indiana","115702","*****"
"0500000US18021","Clay County, Indiana","26268","*****"
"0500000US18023","Clinton County, Indiana","32301","*****"
"0500000US18025","Crawford County, Indiana","10581","*****"
"0500000US18027","Daviess County, Indiana","32937","*****"
"0500000US18029","Dearborn County, Indiana","49501","*****"
"0500000US18031","Decatur County, Indiana","26552","*****"
"0500000US18033","DeKalb County, Indiana","42704","*****"
"0500000US18035","Delaware County, Indiana","115616","*****"
"0500000US18037","Dubois County, Indiana","42418","*****"
"0500000US18039","Elkhart County, Indiana","203604","*****"
"0500000US18041","Fayette County, Indiana","23259","*****"
"0500000US18043","Floyd County, Indiana","76809","*****"
"0500000US18045","Fountain County, Indiana","16486","*****"
"0500000US18047","Franklin County, Indiana","22842","*****"
"0500000US18049","Fulton County, Indiana","20212","*****"
"0500000US18051","Gibson County, Indiana","33596","*****"
"0500000US18053","Grant County, Indiana","66944","*****"
"0500000US18055","Greene County, Indiana","32295","*****"
"0500000US18057","Hamilton County, Indiana","316095","*****"
"0500000US18059","Hancock County, Indiana","73830","*****"
"0500000US18061","Harrison County, Indiana","39712","*****"
"0500000US18063","Hendricks County, Indiana","160940","*****"
"0500000US18065","Henry County, Indiana","48483","*****"
"0500000US18067","Howard County, Indiana","82387","*****"
"0500000US18069","Huntington County, Indiana","36378","*****"
"0500000US18071","Jackson County, Indiana","43938","*****"
"0500000US18073","Jasper County, Indiana","33449","*****"
"0500000US18075","Jay County, Indiana","20993","*****"
"0500000US18077","Jefferson County, Indiana","32237","*****"
"0500000US18079","Jennings County, Indiana","27727","*****"
"0500000US18081","Johnson County, Indiana","151564","*****"
"0500000US18083","Knox County, Indiana","37409","*****"
"0500000US18085","Kosciusko County, Indiana","78806","*****"
"0500000US18087","LaGrange County, Indiana","38942","*****"
"0500000US18089","Lake County, Indiana","486849","*****"
"0500000US18091","LaPorte County, Indiana","110552","*****"
"0500000US18093","Lawrence County, Indiana","45619","*****"
"0500000US18095","Madison County, Indiana","129505","*****"
"0500000US18097","Marion County, Indiana","944523","*****"
"0500000US18099","Marshall County, Indiana","46595","*****"
"0500000US18101","Martin County, Indiana","10210","*****"
"0500000US18103","Miami County, Indiana","35901","*****"
"0500000US18105","Monroe County, Indiana","145403","*****"
"0500000US18107","Montgomery County, Indiana","38276","*****"
"0500000US18109","Morgan County, Indiana","69727","*****"
"0500000US18111","Newton County, Indiana","14018","*****"
"0500000US18113","Noble County, Indiana","47451","*****"
"0500000US18115","Ohio County, Indiana","5887","*****"
"0500000US18117","Orange County, Indiana","19547","*****"
"0500000US18119","Owen County, Indiana","20878","*****"
"0500000US18121","Parke County, Indiana","16996","*****"
"0500000US18123","Perry County, Indiana","19141","*****"
"0500000US18125","Pike County, Indiana","12411","*****"
"0500000US18127","Porter County, Indiana","168041","*****"
"0500000US18129","Posey County, Indiana","25589","*****"
"0500000US18131","Pulaski County, Indiana","12660","*****"
"0500000US18133","Putnam County, Indiana","37559","*****"
"0500000US18135","Randolph County, Indiana","25076","*****"
"0500000US18137","Ripley County, Indiana","28425","*****"
"0500000US18139","Rush County, Indiana","16704","*****"
"0500000US18141","St. Joseph County, Indiana","269240","*****"
"0500000US18143","Scott County, Indiana","23743","*****"
"0500000US18145","Shelby County, Indiana","44399","*****"
"0500000US18147","Spencer County, Indiana","20526","*****"
"0500000US18149","Starke County, Indiana","22941","*****"
"0500000US18151","Steuben County, Indiana","34474","*****"
