"GEO_ID","NAME","B01003_001E","B01003_001M"
"0500000US47181","Wayne County, Tennessee","16649","*****"
"0500000US47183","Weakley County, Tennessee","33626","*****"
"0500000US47185","White County, Tennessee","26580","*****"
"0500000US47187","Williamson County, Tennessee","218648","*****"
"0500000US47189","Wilson County, Tennessee","132663","*****"
"0500000US48001","Anderson County, Texas","57863","*****"
"0500000US48003","Andrews County, Texas","17818","*****"
"0500000US48005","Angelina County, Texas","87607","*****"
"0500000US48007","Aransas County, Texas","24763","*****"
"0500000US48009","Archer County, Texas","8789","*****"
"0500000US48013","Atascosa County, Texas","48828","*****"
"0500000US48015","Austin County, Texas","29565","*****"
"0500000US48017","Bailey County, Texas","7092","*****"
"0500000US48019","Bandera County, Texas","21763","*****"
"0500000US48021","Bastrop County, Texas","82577","*****"
"0500000US48023","Baylor County, Texas","3591","*****"
"0500000US48025","Bee County, Texas","32691","*****"
"0500000US48027","Bell County, Texas","342236","*****"
"0500000US48029","Bexar County, Texas","1925865","*****"
"0500000US48031","Blanco County, Texas","11279","*****"
"0500000US48035","Bosque County, Texas","18122","*****"
"0500000US48037","Bowie County, Texas","93858","*****"
"0500000US48039","Brazoria County, Texas","353999","*****"
"0500000US48041","Brazos County, Texas","219193","*****"
"0500000US48043","Brewster County, Texas","9216","*****"
"0500000US48047","Brooks County, Texas","7180","*****"
"0500000US48049","Brown County, Texas","37834","*****"
"0500000US48051","Burleson County, Texas","17863","*****"
"0500000US48053","Burnet County, Texas","45750","*****"
"0500000US48055","Caldwell County, Texas","41401","*****"
"0500000US48057","Calhoun County, Texas","21807","*****"
"0500000US48059","Callahan County, Texas","13770","*****"
"0500000US48061","Cameron County, Texas","421750","*****"
"0500000US48063","Camp County, Texas","12813","*****"
"0500000US48065","Carson County, Texas","6032","*****"
"0500000US48067","Cass County, Texas","30087","*****"
"0500000US48069","Castro County, Texas","7787","*****"
"0500000US48071","Chambers County, Texas","40292","*****"
"0500000US48073","Cherokee County, Texas","51903","*****"
"0500000US48075","Childress County, Texas","7226","*****"
"0500000US48077","Clay County, Texas","10387","*****"
"0500000US48079","Cochran County, Texas","2904","*****"
"0500000US48081","Coke County, Texas","3275","*****"
"0500000US48083","Coleman County, Texas","8391","*****"
"0500000US48085","Collin County, Texas","944350","*****"
"0500000US48087","Collingsworth County, Texas","2996","*****"
"0500000US48089","Colorado County, Texas","21022","*****"
"0500000US48091","Comal County, Texas","135097","*****"
"0500000US48093","Comanche County, Texas","13495","*****"
"0500000US48095","Concho County, Texas","4233","*****"
"0500000US48097","Cooke County, Texas","39571","*****"
"0500000US48099","Coryell County, Texas","75389","*****"
"0500000US48103","Crane County, Texas","4839","*****"
"0500000US48107","Crosby County, Texas","5861","*****"
"0500000US48109","Culberson County, Texas","2241","*****"
"0500000US48111","Dallam County, Texas","7243","*****"
"0500000US48113","Dallas County, Texas","2586552","*****"
"0500000US48115","Dawson County, Texas","12964","*****"
"0500000US48117","Deaf Smith County, Texas","18899","*****"
"0500000US48119","Delta County, Texas","5215","*****"
"0500000US48121","Denton County, Texas","807047","*****"
"0500000US48123","DeWitt County, Texas","20435","*****"
"0500000US48125","Dickens County, Texas","2216","*****"
"0500000US48127","Dimmit County, Texas","10663","*****"
"0500000US48129","Donley County, Texas","3387","*****"
"0500000US48131","Duval County, Texas","11355","*****"
"0500000US48133","Eastland County, Texas","18270","*****"
"0500000US48135","Ector County, Texas","158342","*****"
"0500000US48139","Ellis County, Texas","168838","*****"
"0500000US48141","El Paso County, Texas","837654","*****"
"0500000US48143","Erath County, Texas","41482","*****"
"0500000US48145","Falls County, Texas","17299","*****"
"0500000US48147","Fannin County, Texas","34175","*****"
"0500000US48149","Fayette County, Texas","25066","*****"
"0500000US48151","Fisher County, Texas","3883","*****"
"0500000US48153","Floyd County, Texas","5872","*****"
"0500000US48157","Fort Bend County, Texas","739342","*****"
"0500000US48159","Franklin County, Texas","10679","*****"
"0500000US48161","Freestone County, Texas","19709","*****"
"0500000US48163","Frio County, Texas","19394","*****"
"0500000US48165","Gaines County, Texas","20321","*****"
"0500000US48167","Galveston County, Texas","327089","*****"
"0500000US48171","Gillespie County, Texas","26208","*****"
"0500000US48175","Goliad County, Texas","7531","*****"
"0500000US48177","Gonzales County, Texas","20667","*****"
"0500000US48179","Gray County, Texas","22685","*****"
"0500000US48181","Grayson County, Texas","128560","*****"
"0500000US48183","Gregg County, Texas","123494","*****"
"0500000US48185","Grimes County, Texas","27630","*****"
"0500000US48187","Guadalupe County, Texas","155137","*****"
"0500000US48189","Hale County, Texas","34113","*****"
"0500000US48191","Hall County, Texas","3074","*****"
"0500000US48193","Hamilton County, Texas","8269","*****"
"0500000US48195","Hansford County, Texas","5547","*****"
"0500000US48197","Hardeman County, Texas","3952","*****"
"0500000US48199","Hardin County, Texas","56379","*****"
"0500000US48201","Harris County, Texas","4602523","*****"
"0500000US48203","Harrison County, Texas","66645","*****"
"0500000US48205","Hartley County, Texas","5767","*****"
"0500000US48207","Haskell County, Texas","5809","*****"
"0500000US48209","Hays County, Texas","204150","*****"
"0500000US48211","Hemphill County, Texas","4061","*****"
"0500000US48213","Henderson County, Texas","80460","*****"
"0500000US48215","Hidalgo County, Texas","849389","*****"
"0500000US48217","Hill County, Texas","35399","*****"
"0500000US48219","Hockley County, Texas","23162","*****"
"0500000US48221","Hood County, Texas","56901","*****"
"0500000US48223","Hopkins County, Texas","36240","*****"
"0500000US48225","Houston County, Texas","22955","*****"
"0500000US48227","Howard County, Texas","36667","*****"
"0500000US48229","Hudspeth County, Texas","4098","*****"
"0500000US48231","Hunt County, Texas","92152","*****"
"0500000US48233","Hutchinson County, Texas","21571","*****"
"0500000US48237","Jack County, Texas","8842","*****"
"0500000US48239","Jackson County, Texas","14820","*****"
"0500000US48241","Jasper County, Texas","35504","*****"
"0500000US48243","Jeff Davis County, Texas","2234","*****"
"0500000US48245","Jefferson County, Texas","255210","*****"
"0500000US48247","Jim Hogg County, Texas","5282","*****"
"0500000US48249","Jim Wells County, Texas","41192","*****"
"0500000US48251","Johnson County, Texas","163475","*****"
"0500000US48253","Jones County, Texas","19891","*****"
"0500000US48255","Karnes County, Texas","15387","*****"
"0500000US48257","Kaufman County, Texas","118910","*****"
"0500000US48259","Kendall County, Texas","41982","*****"
"0500000US48265","Kerr County, Texas","51365","*****"
"0500000US48267","Kimble County, Texas","4408","*****"
"0500000US48271","Kinney County, Texas","3675","*****"
"0500000US48273","Kleberg County, Texas","31425","*****"
"0500000US48275","Knox County, Texas","3733","*****"
"0500000US48277","Lamar County, Texas","49532","*****"
"0500000US48279","Lamb County, Texas","13262","*****"
"0500000US48281","Lampasas County, Texas","20640","*****"
"0500000US48285","Lavaca County, Texas","19941","*****"
"0500000US48287","Lee County, Texas","16952","*****"
"0500000US48289","Leon County, Texas","17098","*****"
"0500000US48291","Liberty County, Texas","81862","*****"
"0500000US48293","Limestone County, Texas","23515","*****"
"0500000US48295","Lipscomb County, Texas","3469","*****"
"0500000US48297","Live Oak County, Texas","12123","*****"
"0500000US48299","Llano County, Texas","20640","*****"
"0500000US48303","Lubbock County, Texas","301454","*****"
"0500000US48305","Lynn County, Texas","5808","*****"
"0500000US48307","McCulloch County, Texas","8098","*****"
"0500000US48309","McLennan County, Texas","248429","*****"
"0500000US48313","Madison County, Texas","14128","*****"
"0500000US48315","Marion County, Texas","10083","*****"
"0500000US48317","Martin County, Texas","5614","*****"
"0500000US48319","Mason County, Texas","4161","*****"
"0500000US48321","Matagorda County, Texas","36743","*****"
"0500000US48323","Maverick County, Texas","57970","*****"
"0500000US48325","Medina County, Texas","49334","*****"
"0500000US48327","Menard County, Texas","2123","*****"
"0500000US48329","Midland County, Texas","164194","*****"
"0500000US48331","Milam County, Texas","24664","*****"
"0500000US48333","Mills County, Texas","4902","*****"
"0500000US48335","Mitchell County, Texas","8558","*****"
"0500000US48337","Montague County, Texas","19409","*****"
"0500000US48339","Montgomery County, Texas","554445","*****"
"0500000US48341","Moore County, Texas","21801","*****"
"0500000US48343","Morris County, Texas","12424","*****"
"0500000US48347","Nacogdoches County, Texas","65558","*****"
"0500000US48349","Navarro County, Texas","48583","*****"
"0500000US48351","Newton County, Texas","14057","*****"
"0500000US48353","Nolan County, Texas","14966","*****"
"0500000US48355","Nueces County, Texas","360486","*****"
"0500000US48357","Ochiltree County, Texas","10348","*****"
"0500000US48359","Oldham County, Texas","2090","*****"
"0500000US48361","Orange County, Texas","84047","*****"
"0500000US48363","Palo Pinto County, Texas","28317","*****"
"0500000US48365","Panola County, Texas","23440","*****"
"0500000US48367","Parker County, Texas","129802","*****"
"0500000US48369","Parmer County, Texas","9852","*****"
"0500000US48371","Pecos County, Texas","15797","*****"
"0500000US48373","Polk County, Texas","47837","*****"
"0500000US48375","Potter County, Texas","120899","*****"
"0500000US48377","Presidio County, Texas","7123","*****"
"0500000US48379","Rains County, Texas","11473","*****"
"0500000US48381","Randall County, Texas","132475","*****"
"0500000US48383","Reagan County, Texas","3752","*****"
"0500000US48385","Real County, Texas","3389","*****"
"0500000US48387","Red River County, Texas","12275","*****"
"0500000US48389","Reeves County, Texas","15125","*****"
"0500000US48391","Refugio County, Texas","7236","*****"
"0500000US48395","Robertson County, Texas","16890","*****"
"0500000US48397","Rockwall County, Texas","93642","*****"
"0500000US48399","Runnels County, Texas","10310","*****"
"0500000US48401","Rusk County, Texas","53595","*****"
"0500000US48403","Sabine County, Texas","10458","*****"
"0500000US48405","San Augustine County, Texas","8327","*****"
"0500000US48407","San Jacinto County, Texas","27819","*****"
"0500000US48409","San Patricio County, Texas","67046","*****"
"0500000US48411","San Saba County, Texas","5962","*****"
"0500000US48413","Schleicher County, Texas","3061","*****"
"0500000US48415","Scurry County, Texas","17239","*****"
"0500000US48417","Shackelford County, Texas","3311","*****"
"0500000US48419","Shelby County, Texas","25478","*****"
"0500000US48421","Sherman County, Texas","3058","*****"
"0500000US48423","Smith County, Texas","225015","*****"
"0500000US48425","Somervell County, Texas","8743","*****"
"0500000US48427","Starr County, Texas","63894","*****"
"0500000US48429","Stephens County, Texas","9372","*****"
"0500000US48435","Sutton County, Texas","3865","*****"
"0500000US48437","Swisher County, Texas","7484","*****"
"0500000US48439","Tarrant County, Texas","2019977","*****"
"0500000US48441","Taylor County, Texas","136348","*****"
"0500000US48445","Terry County, Texas","12615","*****"
"0500000US48449","Titus County, Texas","32730","*****"
"0500000US48451","Tom Green County, Texas","117466","*****"
"0500000US48453","Travis County, Texas","1203166","*****"
"0500000US48455","Trinity County, Texas","14569","*****"
"0500000US48457","Tyler County, Texas","21496","*****"
"0500000US48459","Upshur County, Texas","40769","*****"
"0500000US48461","Upton County, Texas","3634","*****"
"0500000US48463","Uvalde County, Texas","27009","*****"
"0500000US48465","Val Verde County, Texas","49027","*****"
"0500000US48467","Van Zandt County, Texas","54368","*****"
"0500000US48469","Victoria County, Texas","91970","*****"
"0500000US48471","Walker County, Texas","71539","*****"
"0500000US48473","Waller County, Texas","49987","*****"
"0500000US48475","Ward County, Texas","11586","*****"
"0500000US48477","Washington County, Texas","34796","*****"
"0500000US48479","Webb County, Texas","272053","*****"
"0500000US48481","Wharton County, Texas","41551","*****"
"0500000US48483","Wheeler County, Texas","5482","*****"
"0500000US48485","Wichita County, Texas","131818","*****"
"0500000US48487","Wilbarger County, Texas","12906","*****"
"0500000US48489","Willacy County, Texas","21754","*****"
"0500000US48491","Williamson County, Texas","527057","*****"
"0500000US48493","Wilson County, Texas","48198","*****"
"0500000US48495","Winkler County, Texas","7802","*****"
"0500000US48497","Wise County, Texas","64639","*****"
"0500000US48499","Wood County, Texas","43815","*****"
"0500000US48501","Yoakum County, Texas","8571","*****"
"0500000US48503","Young County, Texas","18114","*****"
"0500000US48505","Zapata County, Texas","14369","*****"
"0500000US48507","Zavala County, Texas","12131","*****"
"0500000US49001","Beaver County, Utah","6443","*****"
"0500000US49003","Box Elder County, Utah","53001","*****"
"0500000US49005","Cache County, Utah","122336","*****"
"0500000US49007","Carbon County, Utah","20356","*****"
"0500000US49011","Davis County, Utah","340621","*****"
"0500000US49013","Duchesne County, Utah","20219","*****"
"0500000US49015","Emery County, Utah","10248","*****"
"0500000US49017","Garfield County, Utah","5017","*****"
"0500000US49019","Grand County, Utah","9616","*****"
"0500000US49021","Iron County, Utah","49691","*****"
"0500000US49023","Juab County, Utah","10948","*****"
"0500000US49025","Kane County, Utah","7350","*****"
"0500000US49027","Millard County, Utah","12733","*****"
"0500000US49029","Morgan County, Utah","11391","*****"
"0500000US49033","Rich County, Utah","2350","*****"
"0500000US49035","Salt Lake County, Utah","1120805","*****"
"0500000US49037","San Juan County, Utah","15281","*****"
"0500000US49039","Sanpete County, Utah","29366","*****"
"0500000US49041","Sevier County, Utah","21118","*****"
"0500000US49043","Summit County, Utah","40511","*****"
"0500000US49045","Tooele County, Utah","65185","*****"
"0500000US49047","Uintah County, Utah","36323","*****"
"0500000US49049","Utah County, Utah","590440","*****"
"0500000US49051","Wasatch County, Utah","30523","*****"
"0500000US49053","Washington County, Utah","160537","*****"
"0500000US49055","Wayne County, Utah","2694","*****"
"0500000US49057","Weber County, Utah","247731","*****"
"0500000US50001","Addison County, Vermont","36939","*****"
"0500000US50003","Bennington County, Vermont","35920","*****"
"0500000US50005","Caledonia County, Vermont","30425","*****"
"0500000US50007","Chittenden County, Vermont","162052","*****"
"0500000US50009","Essex County, Vermont","6208","*****"
"0500000US50011","Franklin County, Vermont","49025","*****"
"0500000US50013","Grand Isle County, Vermont","6965","*****"
"0500000US50015","Lamoille County, Vermont","25268","*****"
"0500000US50017","Orange County, Vermont","28937","*****"
"0500000US50019","Orleans County, Vermont","26911","*****"
"0500000US50021","Rutland County, Vermont","59273","*****"
"0500000US50023","Washington County, Vermont","58477","*****"
"0500000US50025","Windham County, Vermont","43150","*****"
"0500000US50027","Windsor County, Vermont","55427","*****"
"0500000US51001","Accomack County, Virginia","32742","*****"
"0500000US51003","Albemarle County, Virginia","106355","*****"
"0500000US51005","Alleghany County, Virginia","15286","*****"
"0500000US51007","Amelia County, Virginia","12854","*****"
"0500000US51009","Amherst County, Virginia","31882","*****"
"0500000US51011","Appomattox County, Virginia","15577","*****"
"0500000US51013","Arlington County, Virginia","231803","*****"
"0500000US51015","Augusta County, Virginia","74701","*****"
"0500000US51017","Bath County, Virginia","4393","*****"
"0500000US51019","Bedford County, Virginia","77908","*****"
"0500000US51021","Bland County, Virginia","6447","*****"
"0500000US51023","Botetourt County, Virginia","33222","*****"
"0500000US51025","Brunswick County, Virginia","16665","*****"
"0500000US51027","Buchanan County, Virginia","22138","*****"
"0500000US51029","Buckingham County, Virginia","17004","*****"
"0500000US51031","Campbell County, Virginia","55170","*****"
"0500000US51033","Caroline County, Virginia","30184","*****"
"0500000US51035","Carroll County, Virginia","29738","*****"
"0500000US51036","Charles City County, Virginia","6995","*****"
"0500000US51037","Charlotte County, Virginia","12095","*****"
"0500000US51041","Chesterfield County, Virginia","339447","*****"
"0500000US51043","Clarke County, Virginia","14365","*****"
"0500000US51045","Craig County, Virginia","5113","*****"
"0500000US51047","Culpeper County, Virginia","50450","*****"
"0500000US51049","Cumberland County, Virginia","9786","*****"
"0500000US51051","Dickenson County, Virginia","14960","*****"
"0500000US51053","Dinwiddie County, Virginia","28308","*****"
"0500000US51057","Essex County, Virginia","11036","*****"
"0500000US51059","Fairfax County, Virginia","1143529","*****"
"0500000US51061","Fauquier County, Virginia","69115","*****"
"0500000US51063","Floyd County, Virginia","15666","*****"
"0500000US51065","Fluvanna County, Virginia","26282","*****"
"0500000US51067","Franklin County, Virginia","56233","*****"
"0500000US51069","Frederick County, Virginia","85153","*****"
"0500000US51071","Giles County, Virginia","16814","*****"
"0500000US51073","Gloucester County, Virginia","37161","*****"
"0500000US51075","Goochland County, Virginia","22482","*****"
"0500000US51077","Grayson County, Virginia","15811","*****"
"0500000US51079","Greene County, Virginia","19410","*****"
"0500000US51081","Greensville County, Virginia","11659","*****"
"0500000US51083","Halifax County, Virginia","34779","*****"
"0500000US51085","Hanover County, Virginia","104449","*****"
"0500000US51087","Henrico County, Virginia","325642","*****"
"0500000US51089","Henry County, Virginia","51588","*****"
"0500000US51091","Highland County, Virginia","2214","*****"
"0500000US51093","Isle of Wight County, Virginia","36372","*****"
"0500000US51095","James City County, Virginia","74153","*****"
"0500000US51097","King and Queen County, Virginia","7052","*****"
"0500000US51099","King George County, Virginia","25890","*****"
"0500000US51101","King William County, Virginia","16497","*****"
"0500000US51103","Lancaster County, Virginia","10804","*****"
"0500000US51105","Lee County, Virginia","24134","*****"
"0500000US51107","Loudoun County, Virginia","385143","*****"
"0500000US51109","Louisa County, Virginia","35380","*****"
"0500000US51111","Lunenburg County, Virginia","12278","*****"
"0500000US51113","Madison County, Virginia","13139","*****"
"0500000US51115","Mathews County, Virginia","8796","*****"
"0500000US51117","Mecklenburg County, Virginia","30847","*****"
"0500000US51119","Middlesex County, Virginia","10700","*****"
"0500000US51121","Montgomery County, Virginia","97997","*****"
"0500000US51125","Nelson County, Virginia","14812","*****"
"0500000US51127","New Kent County, Virginia","21103","*****"
"0500000US51131","Northampton County, Virginia","11957","*****"
"0500000US51133","Northumberland County, Virginia","12223","*****"
"0500000US51135","Nottoway County, Virginia","15500","*****"
"0500000US51137","Orange County, Virginia","35612","*****"
"0500000US51139","Page County, Virginia","23749","*****"
"0500000US51141","Patrick County, Virginia","17859","*****"
"0500000US51143","Pittsylvania County, Virginia","61676","*****"
"0500000US51145","Powhatan County, Virginia","28574","*****"
"0500000US51147","Prince Edward County, Virginia","22956","*****"
"0500000US51149","Prince George County, Virginia","37894","*****"
"0500000US51153","Prince William County, Virginia","456749","*****"
"0500000US51155","Pulaski County, Virginia","34234","*****"
"0500000US51157","Rappahannock County, Virginia","7332","*****"
"0500000US51159","Richmond County, Virginia","8878","*****"
"0500000US51161","Roanoke County, Virginia","93583","*****"
"0500000US51163","Rockbridge County, Virginia","22509","*****"
"0500000US51165","Rockingham County, Virginia","79444","*****"
"0500000US51167","Russell County, Virginia","27408","*****"
"0500000US51169","Scott County, Virginia","22009","*****"
"0500000US51171","Shenandoah County, Virginia","43045","*****"
"0500000US51173","Smyth County, Virginia","31059","*****"
"0500000US51175","Southampton County, Virginia","17939","*****"
"0500000US51177","Spotsylvania County, Virginia","131412","*****"
"0500000US51179","Stafford County, Virginia","144012","*****"
"0500000US51181","Surry County, Virginia","6600","*****"
"0500000US51183","Sussex County, Virginia","11486","*****"
"0500000US51185","Tazewell County, Virginia","42080","*****"
"0500000US51187","Warren County, Virginia","39449","*****"
"0500000US51191","Washington County, Virginia","54406","*****"
"0500000US51193","Westmoreland County, Virginia","17638","*****"
"0500000US51195","Wise County, Virginia","39025","*****"
"0500000US51197","Wythe County, Virginia","28940","*****"
"0500000US51199","York County, Virginia","67587","*****"
"0500000US51510","Alexandria city, Virginia","156505","*****"
"0500000US51520","Bristol city, Virginia","16843","*****"
"0500000US51530","Buena Vista city, Virginia","6399","*****"
"0500000US51540","Charlottesville city, Virginia","47042","*****"
"0500000US51550","Chesapeake city, Virginia","237820","*****"
"0500000US51570","Colonial Heights city, Virginia","17593","*****"
"0500000US51580","Covington city, Virginia","5582","*****"
"0500000US51590","Danville city, Virginia","41512","*****"
"0500000US51595","Emporia city, Virginia","5381","*****"
"0500000US51600","Fairfax city, Virginia","23865","*****"
"0500000US51610","Falls Church city, Virginia","14067","*****"
"0500000US51620","Franklin city, Virginia","8211","*****"
"0500000US51630","Fredericksburg city, Virginia","28469","*****"
"0500000US51640","Galax city, Virginia","6638","*****"
"0500000US51650","Hampton city, Virginia","135583","*****"
"0500000US51660","Harrisonburg city, Virginia","53391","*****"
"0500000US51670","Hopewell city, Virginia","22408","*****"
"0500000US51678","Lexington city, Virginia","7110","*****"
"0500000US51680","Lynchburg city, Virginia","80131","*****"
"0500000US51683","Manassas city, Virginia","41457","*****"
"0500000US51685","Manassas Park city, Virginia","16423","*****"
"0500000US51690","Martinsville city, Virginia","13101","*****"
"0500000US51700","Newport News city, Virginia","180145","*****"
"0500000US51710","Norfolk city, Virginia","245592","*****"
"0500000US51720","Norton city, Virginia","3990","*****"
"0500000US51730","Petersburg city, Virginia","31827","*****"
"0500000US51735","Poquoson city, Virginia","12039","*****"
"0500000US51740","Portsmouth city, Virginia","95311","*****"
"0500000US51750","Radford city, Virginia","17630","*****"
"0500000US51760","Richmond city, Virginia","223787","*****"
"0500000US51770","Roanoke city, Virginia","99621","*****"
"0500000US51775","Salem city, Virginia","25519","*****"
"0500000US51790","Staunton city, Virginia","24452","*****"
"0500000US51800","Suffolk city, Virginia","89160","*****"
"0500000US51810","Virginia Beach city, Virginia","450135","*****"
"0500000US51820","Waynesboro city, Virginia","21926","*****"
"0500000US51830","Williamsburg city, Virginia","14788","*****"
"0500000US51840","Winchester city, Virginia","27789","*****"
"0500000US53001","Adams County, Washington","19452","*****"
"0500000US53003","Asotin County, Washington","22337","*****"
"0500000US53005","Benton County, Washington","194168","*****"
"0500000US53007","Chelan County, Washington","75757","*****"
"0500000US53009","Clallam County, Washington","74487","*****"
"0500000US53011","Clark County, Washington","465384","*****"
"0500000US53013","Columbia County, Washington","4001","*****"
"0500000US53015","Cowlitz County, Washington","105112","*****"
"0500000US53017","Douglas County, Washington","41371","*****"
"0500000US53019","Ferry County, Washington","7576","*****"
"0500000US53021","Franklin County, Washington","90660","*****"
"0500000US53023","Garfield County, Washington","2224","*****"
"0500000US53025","Grant County, Washington","94860","*****"
"0500000US53027","Grays Harbor County, Washington","71967","*****"
"0500000US53029","Island County, Washington","81636","*****"
"0500000US53031","Jefferson County, Washington","30856","*****"
"0500000US53033","King County, Washington","2163257","*****"
"0500000US53035","Kitsap County, Washington","262475","*****"
"0500000US53037","Kittitas County, Washington","44825","*****"
"0500000US53039","Klickitat County, Washington","21396","*****"
"0500000US53041","Lewis County, Washington","76947","*****"
"0500000US53043","Lincoln County, Washington","10435","*****"
"0500000US53045","Mason County, Washington","62627","*****"
"0500000US53047","Okanogan County, Washington","41638","*****"
"0500000US53049","Pacific County, Washington","21281","*****"
"0500000US53051","Pend Oreille County, Washington","13219","*****"
"0500000US53053","Pierce County, Washington","859840","*****"
"0500000US53055","San Juan County, Washington","16473","*****"
"0500000US53057","Skagit County, Washington","123907","*****"
"0500000US53059","Skamania County, Washington","11620","*****"
"0500000US53061","Snohomish County, Washington","786620","*****"
"0500000US53063","Spokane County, Washington","497875","*****"
"0500000US53065","Stevens County, Washington","44214","*****"
"0500000US53067","Thurston County, Washington","274684","*****"
"0500000US53069","Wahkiakum County, Washington","4189","*****"
"0500000US53071","Walla Walla County, Washington","60236","*****"
"0500000US53073","Whatcom County, Washington","216812","*****"
"0500000US53075","Whitman County, Washington","48593","*****"
"0500000US53077","Yakima County, Washington","249325","*****"
"0500000US54001","Barbour County, West Virginia","16730","*****"
"0500000US54003","Berkeley County, West Virginia","113495","*****"
"0500000US54005","Boone County, West Virginia","22817","*****"
"0500000US54007","Braxton County, West Virginia","14282","*****"
"0500000US54009","Brooke County, West Virginia","22772","*****"
"0500000US54011","Cabell County, West Virginia","95318","*****"
"0500000US54013","Calhoun County, West Virginia","7396","*****"
"0500000US54015","Clay County, West Virginia","8785","*****"
"0500000US54017","Doddridge County, West Virginia","8536","*****"
"0500000US54019","Fayette County, West Virginia","44126","*****"
"0500000US54021","Gilmer County, West Virginia","8205","*****"
"0500000US54023","Grant County, West Virginia","11641","*****"
"0500000US54025","Greenbrier County, West Virginia","35347","*****"
"0500000US54027","Hampshire County, West Virginia","23363","*****"
"0500000US54029","Hancock County, West Virginia","29680","*****"
"0500000US54031","Hardy County, West Virginia","13842","*****"
"0500000US54033","Harrison County, West Virginia","68209","*****"
"0500000US54035","Jackson County, West Virginia","29018","*****"
"0500000US54037","Jefferson County, West Virginia","56179","*****"
"0500000US54039","Kanawha County, West Virginia","185710","*****"
"0500000US54041","Lewis County, West Virginia","16276","*****"
"0500000US54043","Lincoln County, West Virginia","21078","*****"
"0500000US54045","Logan County, West Virginia","33801","*****"
"0500000US54047","McDowell County, West Virginia","19217","*****"
"0500000US54049","Marion County, West Virginia","56497","*****"
"0500000US54051","Marshall County, West Virginia","31645","*****"
"0500000US54053","Mason County, West Virginia","26939","*****"
"0500000US54055","Mercer County, West Virginia","60486","*****"
"0500000US54057","Mineral County, West Virginia","27278","*****"
"0500000US54059","Mingo County, West Virginia","24741","*****"
"0500000US54061","Monongalia County, West Virginia","105252","*****"
"0500000US54063","Monroe County, West Virginia","13467","*****"
"0500000US54065","Morgan County, West Virginia","17624","*****"
"0500000US54067","Nicholas County, West Virginia","25324","*****"
"0500000US54069","Ohio County, West Virginia","42547","*****"
"0500000US54071","Pendleton County, West Virginia","7056","*****"
"0500000US54073","Pleasants County, West Virginia","7507","*****"
"0500000US54075","Pocahontas County, West Virginia","8531","*****"
"0500000US54077","Preston County, West Virginia","33837","*****"
"0500000US54079","Putnam County, West Virginia","56652","*****"
"0500000US54081","Raleigh County, West Virginia","76232","*****"
"0500000US54083","Randolph County, West Virginia","29065","*****"
"0500000US54085","Ritchie County, West Virginia","9932","*****"
"0500000US54087","Roane County, West Virginia","14205","*****"
"0500000US54089","Summers County, West Virginia","13018","*****"
"0500000US54091","Taylor County, West Virginia","16951","*****"
"0500000US54093","Tucker County, West Virginia","7027","*****"
"0500000US54095","Tyler County, West Virginia","8909","*****"
"0500000US54097","Upshur County, West Virginia","24605","*****"
"0500000US54099","Wayne County, West Virginia","40708","*****"
"0500000US54101","Webster County, West Virginia","8518","*****"
"0500000US54103","Wetzel County, West Virginia","15614","*****"
"0500000US54105","Wirt County, West Virginia","5797","*****"
"0500000US54107","Wood County, West Virginia","85556","*****"
"0500000US54109","Wyoming County, West Virginia","21711","*****"
"0500000US55001","Adams County, Wisconsin","20073","*****"
"0500000US55003","Ashland County, Wisconsin","15712","*****"
"0500000US55005","Barron County, Wisconsin","45252","*****"
"0500000US55007","Bayfield County, Wisconsin","14992","*****"
"0500000US55009","Brown County, Wisconsin","259786","*****"
"0500000US55011","Buffalo County, Wisconsin","13167","*****"
"0500000US55013","Burnett County, Wisconsin","15258","*****"
"0500000US55015","Calumet County, Wisconsin","49807","*****"
"0500000US55017","Chippewa County, Wisconsin","63635","*****"
"0500000US55019","Clark County, Wisconsin","34491","*****"
"0500000US55021","Columbia County, Wisconsin","56954","*****"
"0500000US55023","Crawford County, Wisconsin","16288","*****"
"0500000US55025","Dane County, Wisconsin","529843","*****"
"0500000US55027","Dodge County, Wisconsin","87776","*****"
"0500000US55029","Door County, Wisconsin","27439","*****"
"0500000US55031","Douglas County, Wisconsin","43402","*****"
"0500000US55033","Dunn County, Wisconsin","44498","*****"
"0500000US55035","Eau Claire County, Wisconsin","102991","*****"
"0500000US55037","Florence County, Wisconsin","4337","*****"
"0500000US55039","Fond du Lac County, Wisconsin","102315","*****"
"0500000US55041","Forest County, Wisconsin","9018","*****"
"0500000US55043","Grant County, Wisconsin","51828","*****"
"0500000US55045","Green County, Wisconsin","36864","*****"
"0500000US55047","Green Lake County, Wisconsin","18757","*****"
"0500000US55049","Iowa County, Wisconsin","23620","*****"
"0500000US55051","Iron County, Wisconsin","5715","*****"
"0500000US55053","Jackson County, Wisconsin","20506","*****"
"0500000US55055","Jefferson County, Wisconsin","84652","*****"
"0500000US55057","Juneau County, Wisconsin","26419","*****"
"0500000US55059","Kenosha County, Wisconsin","168330","*****"
"0500000US55061","Kewaunee County, Wisconsin","20360","*****"
"0500000US55063","La Crosse County, Wisconsin","117850","*****"
"0500000US55065","Lafayette County, Wisconsin","16735","*****"
"0500000US55067","Langlade County, Wisconsin","19164","*****"
"0500000US55069","Lincoln County, Wisconsin","27848","*****"
